"Mass","formula","El_comp","Class","HC","OC","AImod","NOSC","Gibbs","DBE_AI","DBE_C","KM","KMD","C","H","O","N","S","P"
496.2248771,"","","None",NA,NA,Inf,NA,NA,NA,NA,495.670787969163,-0.67078796916303,0,0,0,0,0,0
496.225629,"","","None",NA,NA,Inf,NA,NA,NA,NA,495.671539029585,-0.671539029584778,0,0,0,0,0,0
496.3232623,"","","None",NA,NA,Inf,NA,NA,NA,NA,495.76906331137,-0.769063311369791,0,0,0,0,0,0
496.7334825,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.17882545583,-0.178825455829667,0,0,0,0,0,0
496.7708712,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.216172407273,-0.216172407273234,0,0,0,0,0,0
496.771378,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.216678641376,-0.216678641375893,0,0,0,0,0,0
496.8349309,"C16H6O3N2S7","CHONS","ConHC",0.38,0.19,0.8182,1.25,24.675,3,0.1875,496.28016057764,-0.280160577640004,16,6,3,2,7,0
496.9068527,"C20H5O9N1S2P1","CHONSP","ConHC",0.25,0.45,0.9565,0.75,38.925,6.5,0.325,496.352002069116,-0.352002069115599,20,5,9,1,2,1
496.9144348,"C19H14O4S6","CHOS","ConHC",0.74,0.21,0.4545,0.3158,51.2997,3,0.157894736842105,496.359575702875,-0.359575702874963,19,14,4,0,6,0
496.9509907,"C23H5O7N3S1P1","CHONSP","ConHC",0.22,0.3,1.0345,0.6522,41.7123,11.5,0.5,496.39609078423,-0.39609078423041,23,5,7,3,1,1
496.9515596,"C23H5O7N3S1P1","CHONSP","ConHC",0.22,0.3,1.0345,0.6522,41.7123,11.5,0.5,496.396659048992,-0.396659048991637,23,5,7,3,1,1
496.9842279,"C18H10O17","CHO","ConHC",0.56,0.94,0.5789,1.3333,22.30095,-3,-0.166666666666667,496.429290871276,-0.42929087127601,18,10,17,0,0,0
496.9849998,"C18H10O17","CHO","ConHC",0.56,0.94,0.5789,1.3333,22.30095,-3,-0.166666666666667,496.430061909366,-0.430061909365577,18,10,17,0,0,0
497.0087634,"C25H10O8N2S1","CHONS","ConHC",0.4,0.32,0.8333,0.56,44.34,11,0.44,496.453798974718,-0.453798974717529,25,10,8,2,1,0
497.0213276,"C19H14O16","CHO","ConHC",0.74,0.84,0.4545,0.9474,33.2991,-3,-0.157894736842105,496.46634914542,-0.466349145419542,19,14,16,0,0,0
497.0232505,"C20H20O9S1P2","CHOSP","Lignin",1,0.45,0.36,-0.5,74.55,0,0,496.468269898292,-0.468269898292249,20,20,9,0,1,2
497.0259963,"C25H10O10N2","CHON","ConHC",0.4,0.4,0.8333,0.64,42.06,10,0.4,496.471012632307,-0.471012632307406,25,10,10,2,0,0
497.0265756,"C25H10O10N2","CHON","ConHC",0.4,0.4,0.8333,0.64,42.06,10,0.4,496.471591285456,-0.471591285455872,25,10,10,2,0,0
497.034776,"C27H16O6P2","CHOP","ConHC",0.59,0.22,0.7273,-0.5185,75.07725,13,0.481481481481481,496.479782528816,-0.479782528815974,27,16,6,0,0,2
497.0499621,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.494951671881,-0.49495167188104,0,0,0,0,0,0
497.0514947,"C27H14O10","CHO","ConHC",0.52,0.37,0.7273,0.2222,53.9673,11,0.407407407407407,496.496482560566,-0.496482560566164,27,14,10,0,0,0
497.0523786,"C28H18O5S2","CHOS","ConHC",0.64,0.18,0.6596,-0.1429,64.37265,13,0.464285714285714,496.497365473596,-0.497365473595551,28,18,5,0,2,0
497.0574801,"C20H18O15","CHO","Tannin",0.9,0.75,0.36,0.6,43.2,-3,-0.15,496.502461277215,-0.502461277215104,20,18,15,0,0,0
497.0582155,"C21H22O10S2","CHOS","Lignin",1.05,0.48,0.2857,0.0952,57.5868,-1,-0.0476190476190476,496.503195856061,-0.50319585606087,21,22,10,0,2,0
497.059258,"C21H24O8S1P2","CHOSP","Lignin",1.14,0.38,0.2857,-0.7619,82.01415,0,0,496.504237191996,-0.504237191996083,21,24,8,0,1,2
497.0600823,"C30H14O4N2S1","CHONS","ConHC",0.47,0.13,0.8,0.0667,58.39905,18,0.6,496.505060571575,-0.505060571575314,30,14,4,2,1,0
497.0608036,"C38H10O2","CHO","ConHC",0.26,0.05,0.8919,-0.1579,64.80015,32,0.842105263157895,496.505781066165,-0.505781066165298,38,10,2,0,0,0
497.0742817,"C26H26O2S4","CHOS","UnsatHC",1,0.08,0.4286,-0.5385,75.64725,8,0.307692307692308,496.519244116398,-0.519244116398397,26,26,2,0,4,0
497.0751147,"C34H14O1N2S1","CHONS","ConHC",0.41,0.03,0.8361,-0.1176,63.6516,25,0.735294117647059,496.520076186263,-0.520076186263168,34,14,1,2,1,0
497.0930354,"C34H14O3N2","CHON","ConHC",0.41,0.09,0.8361,-0.0588,61.9758,24,0.705882352941177,496.537976875849,-0.537976875849495,34,14,3,2,0,0
497.0945094,"C22H26O9S2","CHOS","Lignin",1.18,0.41,0.2258,-0.1818,65.4813,-1,-0.0454545454545455,496.539449229968,-0.539449229967886,22,26,9,0,2,0
497.095145,"C18H29O9N1S2P1","CHONSP","Protein",1.61,0.5,-0.3158,-0.5,74.55,-7.5,-0.416666666666667,496.540084120251,-0.540084120251265,18,29,9,1,2,1
497.0961896,"C31H18O3N2S1","CHONS","ConHC",0.58,0.1,0.7358,-0.129,63.9765,18,0.580645161290323,496.541127553842,-0.541127553841591,31,18,3,2,1,0
497.0970556,"C18H26O14S1","CHOS","Tannin",1.44,0.78,-0.2,0.2222,53.9673,-9,-0.5,496.541992586858,-0.541992586858214,18,26,14,0,1,0
497.110488,"C22H29O6N1S2P1","CHONSP","Lignin",1.32,0.27,0.1667,-0.6818,79.7313,-0.5,-0.0227272727272727,496.55540998812,-0.555409988120346,22,29,6,1,2,1
497.1144477,"C18H26O16","CHO","Tannin",1.44,0.89,-0.2,0.3333,50.80095,-10,-0.555555555555556,496.559365266684,-0.55936526668404,18,26,16,0,0,0
497.1150266,"C18H26O16","CHO","Tannin",1.44,0.89,-0.2,0.3333,50.80095,-10,-0.555555555555556,496.559943520279,-0.559943520279091,18,26,16,0,0,0
497.1297612,"C22H26O13","CHO","Lignin",1.18,0.59,0.2258,0,60.3,-3,-0.136363636363636,496.574661667493,-0.574661667493103,22,26,13,0,0,0
497.1306121,"C18H29O13N1P1","CHONP","Carb",1.61,0.72,-0.3158,-0.2778,68.2173,-9.5,-0.527777777777778,496.575511617371,-0.57551161737058,18,29,13,1,0,1
497.1322566,"C23H32O6S1P2","CHOSP","Lignin",1.39,0.26,0.1765,-1.2174,94.9959,0,0,496.577154281107,-0.577154281107198,23,32,6,0,1,2
497.1502501,"C32H22O4N2","CHON","ConHC",0.69,0.12,0.6786,-0.25,67.425,17,0.53125,496.595127689404,-0.595127689404308,32,22,4,2,0,0
497.150847,"C19H30O15","CHO","Carb",1.58,0.79,-0.2174,0,60.3,-10,-0.526315789473684,496.5957239229,-0.595723922900447,19,30,15,0,0,0
497.1514313,"C19H30O15","CHO","Carb",1.58,0.79,-0.2174,0,60.3,-10,-0.526315789473684,496.596307570466,-0.596307570465854,19,30,15,0,0,0
497.1607739,"C30H26O7","CHO","Lignin",0.87,0.23,0.5472,-0.4,71.7,11,0.366666666666667,496.605639738435,-0.605639738435229,30,26,7,0,0,0
497.1642314,"C27H30O7S1","CHOS","Lignin",1.11,0.26,0.3778,-0.5185,75.07725,5,0.185185185185185,496.60909337776,-0.609093377759848,27,30,7,0,1,0
497.1647322,"C23H33O7N1S1P1","CHONSP","Lignin",1.43,0.3,0.1212,-0.8261,83.84385,-1.5,-0.0652173913043478,496.609593618562,-0.609593618562087,23,33,7,1,1,1
497.1653378,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.610198542344,-0.61019854234371,0,0,0,0,0,0
497.1662952,"C23H30O12","CHO","Lignin",1.3,0.52,0.1765,-0.2609,67.73565,-3,-0.130434782608696,496.611154873302,-0.611154873302326,23,30,12,0,0,0
497.1671935,"C19H33O12N1P1","CHONP","AminoSugar",1.74,0.63,-0.3182,-0.5789,76.79865,-9.5,-0.5,496.612052170253,-0.612052170252525,19,33,12,1,0,1
497.1877248,"C20H34O14","CHO","Carb",1.7,0.7,-0.2308,-0.3,68.85,-10,-0.5,496.63256054482,-0.632560544819512,20,34,14,0,0,0
497.1898007,"C21H40O7S1P2","CHOSP","Protein",1.9,0.33,-0.2414,-1.619,106.4415,-7,-0.333333333333333,496.634634126851,-0.634634126850983,21,40,7,0,1,2
497.2006271,"C28H34O6S1","CHOS","Lignin",1.21,0.21,0.3333,-0.7143,80.65755,5,0.178571428571429,496.645448437996,-0.645448437996095,28,34,6,0,1,0
497.2015316,"C29H38O1S3","CHOS","UnsatHC",1.31,0.03,0.2941,-1.0345,89.78325,7,0.241379310344828,496.646351928023,-0.646351928023307,29,38,1,0,3,0
497.202597,"C24H34O11","CHO","Lignin",1.42,0.46,0.1351,-0.5,74.55,-3,-0.125,496.647416138388,-0.647416138388166,24,34,11,0,0,0
497.2035007,"C20H37O11N1P1","CHONP","AminoSugar",1.85,0.55,-0.32,-0.85,84.525,-9.5,-0.475,496.648318829309,-0.648318829308664,20,37,11,1,0,1
497.2048971,"C26H42O1S4","CHOS","Lipid",1.62,0.04,0.0698,-1.2308,95.3778,1,0.0384615384615385,496.649713670076,-0.649713670075926,26,42,1,0,4,0
497.2234058,"C34H30O2N2","CHON","UnsatHC",0.88,0.06,0.5806,-0.5882,77.0637,17,0.5,496.668201703096,-0.668201703096202,34,30,2,2,0,0
497.2240339,"C21H38O13","CHO","AminoSugar",1.81,0.62,-0.2414,-0.5714,76.5849,-10,-0.476190476190476,496.668829101754,-0.668829101754056,21,38,13,0,0,0
497.2247709,"C22H42O8S2","CHOS","Protein",1.91,0.36,-0.25,-1,88.8,-8,-0.363636363636364,496.669565278813,-0.669565278813309,22,42,8,0,2,0
497.2371862,"C29H38O5S1","CHOS","Lignin",1.31,0.17,0.2941,-0.8966,85.8531,5,0.172413793103448,496.681966715778,-0.681966715778401,29,38,5,0,1,0
497.2378162,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.682596012315,-0.682596012314775,0,0,0,0,0,0
497.2390803,"C25H38O10","CHO","Protein",1.52,0.4,0.1,-0.72,80.82,-3,-0.12,496.683858700809,-0.683858700809424,25,38,10,0,0,0
497.2395803,"C25H38O10","CHO","Protein",1.52,0.4,0.1,-0.72,80.82,-3,-0.12,496.684358142505,-0.684358142504948,25,38,10,0,0,0
497.2403327,"C26H42O5S2","CHOS","Lipid",1.62,0.19,0.0698,-1.0769,90.99165,-1,-0.0384615384615385,496.685109702368,-0.685109702368436,26,42,5,0,2,0
497.2423186,"C22H42O10S1","CHOS","Protein",1.91,0.45,-0.25,-0.9091,86.20935,-9,-0.409090909090909,496.687093384895,-0.687093384894695,22,42,10,0,1,0
497.2600546,"C35H34O1N2","CHON","UnsatHC",0.97,0.03,0.5385,-0.7429,81.47265,17,0.485714285714286,496.704809580719,-0.704809580718688,35,34,1,2,0,0
497.2752433,"C26H42O9","CHO","Protein",1.62,0.35,0.0698,-0.9231,86.60835,-3,-0.115384615384615,496.719981320881,-0.719981320880549,26,42,9,0,0,0
497.2770071,"C23H49O4N1S2P1","CHONSP","Lipid",2.13,0.17,-0.3235,-1.6957,108.62745,-7.5,-0.326086956521739,496.721743151406,-0.72174315140569,23,49,4,1,2,1
497.2779567,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.722691691074,-0.722691691073862,0,0,0,0,0,0
497.3138371,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.758532026699,-0.758532026698674,0,0,0,0,0,0
497.5443495,"","","None",NA,NA,Inf,NA,NA,NA,NA,496.988787034494,-0.988787034493555,0,0,0,0,0,0
497.8337231,"C12H9O3N3S8","CHONS","ConHC",0.75,0.25,5,1.8333,8.05095,-4,-0.333333333333333,497.277837517347,-0.277837517346654,12,9,3,3,8,0
497.8594654,"","","None",NA,NA,Inf,NA,NA,NA,NA,497.303551073264,-0.303551073264487,0,0,0,0,0,0
497.8782146,"","","None",NA,NA,Inf,NA,NA,NA,NA,497.32227933774,-0.32227933774027,0,0,0,0,0,0
497.9329974,"C11H17O11N1S5","CHONS","Carb",1.55,1,15,1.6364,13.6626,-13,-1.18181818181818,497.377000966776,-0.377000966776393,11,17,11,1,5,0
497.9783835,"C25H8O10P1","CHOP","ConHC",0.32,0.4,0.8684,0.28,52.32,11.5,0.46,497.422336388252,-0.422336388251665,25,8,10,0,0,1
498.0948316,"C27H21O3N3S2","CHONS","ConHC",0.78,0.11,0.6098,-0.0741,62.41185,11,0.407407407407407,497.538654461263,-0.538654461262922,27,21,3,3,2,0
498.1609874,"C35H21O1N3","CHON","ConHC",0.6,0.03,0.746,-0.2857,68.44245,23,0.657142857142857,497.604736391106,-0.604736391105632,35,21,1,3,0,0
498.1615379,"C22H29O12N1","CHON","Lignin",1.32,0.55,0.1333,-0.0909,62.89065,-4,-0.181818181818182,497.605286276412,-0.605286276412414,22,29,12,1,0,0
498.1997994,"C28H36O4S1P1","CHOSP","Lignin",1.29,0.14,0.3125,-1.1071,91.85235,5.5,0.196428571428571,497.64350505328,-0.643505053279739,28,36,4,0,1,1
498.3616251,"","","None",NA,NA,Inf,NA,NA,NA,NA,497.805150057257,-0.805150057257435,0,0,0,0,0,0
498.5569961,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.000302904253,-0.000302904253430825,0,0,0,0,0,0
498.5595893,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.002893208663,-0.00289320866318121,0,0,0,0,0,0
498.6401851,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.083399014673,-0.0833990146728638,0,0,0,0,0,0
498.7678738,"C16H4O1S9","CHOS","ConHC",0.25,0.06,0.8462,1,31.8,5,0.3125,498.21094513633,-0.210945136329713,16,4,1,0,9,0
498.8319465,"C15H4O6N2S6","CHONS","ConHC",0.27,0.4,1,1.7333,10.90095,1,0.0666666666666667,498.274946292181,-0.274946292180516,15,4,6,2,6,0
498.8692309,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.312189060086,-0.312189060086382,0,0,0,0,0,0
498.9152122,"C15H16O7S6","CHOS","Lignin",1.07,0.47,-0.2727,0.6667,41.29905,-5,-0.333333333333333,498.358119016956,-0.358119016955982,15,16,7,0,6,0
498.9159382,"C16H20O2S8","CHOS","Lignin",1.25,0.12,-0.2857,0,60.3,-3,-0.1875,498.358844206298,-0.358844206297988,16,20,2,0,8,0
498.9166715,"C24H8O1N2S5","CHONS","ConHC",0.33,0.04,0.8788,0.4167,48.42405,14,0.583333333333333,498.359576687489,-0.359576687488584,24,8,1,2,5,0
498.9176817,"C14H3O16N3P1","CHONP","Other",0.21,1.14,1.75,2.3571,-6.87735000000001,-4.5,-0.321428571428571,498.36058575949,-0.360585759490277,14,3,16,3,0,1
498.918429,"C19H4O11N2S2","CHONS","ConHC",0.21,0.58,1,1.4737,18.29955,4,0.210526315789474,498.361332225048,-0.361332225048386,19,4,11,2,2,0
498.919024,"C15H7O11N3S2P1","CHONSP","ConHC",0.47,0.73,0.8571,1.5333,16.60095,-2.5,-0.166666666666667,498.361926560666,-0.361926560666063,15,7,11,3,2,1
498.9205676,"C15H4O16N2S1","CHONS","Other",0.27,1.07,1,2.4,-8.09999999999999,-4,-0.266666666666667,498.363468437069,-0.363468437068548,15,4,16,2,1,0
498.9303141,"C19H16O4S6","CHOS","Lignin",0.84,0.21,0.3636,0.2105,54.30075,2,0.105263157894737,498.37320405404,-0.373204054039547,19,16,4,0,6,0
498.9428671,"C20H4O16","CHO","ConHC",0.2,0.8,0.9167,1.4,20.4,3,0.15,498.385743037248,-0.385743037247607,20,4,16,0,0,0
498.9811684,"C22H14O8S1P2","CHOSP","ConHC",0.64,0.36,0.6667,-0.2727,68.07195,6,0.272727272727273,498.424001569674,-0.424001569673862,22,14,8,0,1,2
498.9995111,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.442323788051,-0.442323788051169,0,0,0,0,0,0
499.037001,"C19H16O16","CHO","Tannin",0.84,0.84,0.3636,0.8421,36.30015,-4,-0.210526315789474,498.479771826494,-0.479771826493902,19,16,16,0,0,0
499.0390984,"C29H12O5N2S1","CHONS","ConHC",0.41,0.17,0.8298,0.2069,54.40335,17,0.586206896551724,498.481866884518,-0.481866884518354,29,12,5,2,1,0
499.0515598,"C23H16O13","CHO","ConHC",0.7,0.57,0.5758,0.4348,47.9082,3,0.130434782608696,498.494314370008,-0.494314370007771,23,16,13,0,0,0
499.052322,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.495075718928,-0.49507571892849,0,0,0,0,0,0
499.0532363,"C25H24O3S4","CHOS","UnsatHC",0.96,0.12,0.4359,-0.4,71.7,7,0.28,498.495988998013,-0.495988998012876,25,24,3,0,4,0
499.0540246,"C24H22O6S1P2","CHOSP","Lignin",0.92,0.25,0.5,-0.75,81.675,6,0.25,498.49677641779,-0.496776417790102,24,22,6,0,1,2
499.0545285,"C33H12O2N2S1","CHONS","ConHC",0.36,0.06,0.8621,0,60.3,24,0.727272727272727,498.497279755131,-0.497279755130876,33,12,2,2,1,0
499.0620842,"C14H28O13S3","CHOS","Carb",2,0.93,-1.8889,0.2857,52.15755,-15,-1.07142857142857,498.504827018369,-0.504827018368758,14,28,13,0,3,0
499.0626685,"C22H16O12N2","CHON","ConHC",0.73,0.55,0.5714,0.6364,42.1626,2,0.0909090909090909,498.505410665934,-0.505410665934107,22,16,12,2,0,0
499.0735888,"C16H23O15N1P1","CHONP","Tannin",1.44,0.94,-0.4615,0.3125,51.39375,-10.5,-0.65625,498.51631877223,-0.516318772229567,16,23,15,1,0,1
499.0748749,"C21H26O8S1P2","CHOSP","Lignin",1.24,0.38,0.2143,-0.8571,84.72735,-1,-0.0476190476190476,498.517603436159,-0.517603436158822,21,26,8,0,1,2
499.0755993,"C30H16O4N2S1","CHONS","ConHC",0.53,0.13,0.76,0,60.3,17,0.566666666666667,498.518327027287,-0.518327027287341,30,16,4,2,1,0
499.0896701,"C21H27O7N1S2P1","CHONSP","Lignin",1.29,0.33,0.1481,-0.5238,75.2283,-1.5,-0.0714285714285714,498.532382115706,-0.532382115706298,21,27,7,1,2,1
499.0902034,"C26H28O2S4","CHOS","UnsatHC",1.08,0.08,0.381,-0.6154,77.8389,7,0.269230769230769,498.532914820219,-0.532914820218821,26,28,2,0,4,0
499.0924627,"C21H26O10P2","CHOP","Lignin",1.24,0.48,0.2143,-0.7619,82.01415,-2,-0.0952380952380952,498.535171597464,-0.535171597464227,21,26,10,0,0,2
499.110913,"C18H31O9N1S2P1","CHONSP","Protein",1.72,0.5,-0.4211,-0.6111,77.71635,-8.5,-0.472222222222222,498.553601295694,-0.553601295694421,18,31,9,1,2,1
499.1116068,"C22H30O7S1P2","CHOSP","Lignin",1.36,0.32,0.1613,-1.0909,91.39065,-1,-0.0454545454545455,498.554294320991,-0.554294320991175,22,30,7,0,1,2
499.1263545,"C27H32O1S4","CHOS","UnsatHC",1.19,0.04,0.3333,-0.8148,83.5218,7,0.259259259259259,498.569025553578,-0.569025553577546,27,32,1,0,4,0
499.1271619,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.569832052027,-0.569832052027493,0,0,0,0,0,0
499.1299133,"C31H20O5N2","CHON","ConHC",0.65,0.16,0.6981,-0.129,63.9765,16,0.516129032258065,498.57258037979,-0.572580379789713,31,20,5,2,0,0
499.1323022,"C19H34O9S1P2","CHOSP","Protein",1.79,0.47,-0.3043,-1.2632,96.3012,-8,-0.421052631578947,498.574966612323,-0.574966612322669,19,34,9,0,1,2
499.1452656,"C22H28O13","CHO","Lignin",1.27,0.59,0.1613,-0.0909,62.89065,-4,-0.181818181818182,498.587915537274,-0.587915537274398,22,28,13,0,0,0
499.1461553,"C22H28O13","CHO","Lignin",1.27,0.59,0.1613,-0.0909,62.89065,-4,-0.181818181818182,498.588804243827,-0.588804243827383,22,28,13,0,0,0
499.1716819,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.614302340598,-0.614302340597817,0,0,0,0,0,0
499.1725069,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.615126419395,-0.615126419395438,0,0,0,0,0,0
499.1736457,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.616263947801,-0.616263947801201,0,0,0,0,0,0
499.1745615,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.617178725211,-0.617178725210692,0,0,0,0,0,0
499.1758832,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.618498949389,-0.618498949388709,0,0,0,0,0,0
499.1817766,"C23H32O12","CHO","Lignin",1.39,0.52,0.1176,-0.3478,70.2123,-4,-0.173913043478261,498.624385768766,-0.624385768765592,23,32,12,0,0,0
499.1828163,"C19H35O12N1P1","CHONP","AminoSugar",1.84,0.63,-0.4091,-0.6842,79.7997,-10.5,-0.552631578947368,498.625424307827,-0.625424307827302,19,35,12,1,0,1
499.1836694,"C20H39O7N1S2P1","CHONSP","Protein",1.95,0.35,-0.4,-1.15,93.075,-8.5,-0.425,498.626276455248,-0.626276455248217,20,39,7,1,2,1
499.2157896,"C28H36O6S1","CHOS","Lignin",1.29,0.21,0.2917,-0.7857,82.69245,4,0.142857142857143,498.658360789546,-0.658360789545952,28,36,6,0,1,0
499.2167135,"C24H39O6N1S1P1","CHONSP","Lipid",1.62,0.25,0.0278,-1.125,92.3625,-2.5,-0.104166666666667,498.659283657911,-0.659283657910976,24,39,6,1,1,1
499.2182403,"C24H36O11","CHO","Protein",1.5,0.46,0.0811,-0.5833,76.92405,-4,-0.166666666666667,498.660808753072,-0.660808753072445,24,36,11,0,0,0
499.2190399,"C20H39O11N1P1","CHONP","AminoSugar",1.95,0.55,-0.4,-0.95,87.375,-10.5,-0.525,498.661607460232,-0.661607460231892,20,39,11,1,0,1
499.2198734,"C21H43O6N1S2P1","CHONSP","Lipid",2.05,0.29,-0.3929,-1.381,99.6585,-8.5,-0.404761904761905,498.662440029538,-0.662440029538345,21,43,6,1,2,1
499.2368371,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.679384787719,-0.679384787719414,0,0,0,0,0,0
499.2392032,"C34H32O2N2","CHON","UnsatHC",0.94,0.06,0.5484,-0.6471,78.74235,16,0.470588235294118,498.681748245711,-0.681748245711049,34,32,2,2,0,0
499.2545424,"C25H40O10","CHO","Protein",1.6,0.4,0.05,-0.8,83.1,-4,-0.16,498.697070317823,-0.697070317823261,25,40,10,0,0,0
499.2551562,"C25H40O10","CHO","Protein",1.6,0.4,0.05,-0.8,83.1,-4,-0.16,498.697683432449,-0.697683432448684,25,40,10,0,0,0
499.2753288,"C35H36O1N2","CHON","UnsatHC",1.03,0.03,0.5077,-0.8,83.1,16,0.457142857142857,498.717833507543,-0.717833507543332,35,36,1,2,0,0
499.2916176,"C26H44O9","CHO","Protein",1.69,0.35,0.0233,-1,88.8,-4,-0.153846153846154,498.734104119324,-0.734104119323717,26,44,9,0,0,0
499.2923689,"C27H48O4S2","CHOS","Lipid",1.78,0.15,0,-1.3333,98.29905,-2,-0.0740740740740741,498.734854580415,-0.734854580415401,27,48,4,0,2,0
499.2930733,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.735558193876,-0.735558193876102,0,0,0,0,0,0
499.2952945,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.737776913664,-0.737776913664334,0,0,0,0,0,0
499.2966703,"C32H40O3N2","CHON","UnsatHC",1.25,0.09,0.3684,-0.875,85.2375,9,0.28125,498.739151177434,-0.739151177433769,32,40,3,2,0,0
499.3293761,"","","None",NA,NA,Inf,NA,NA,NA,NA,498.771820457845,-0.771820457845308,0,0,0,0,0,0
499.7633251,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.205284906515,-0.205284906515146,0,0,0,0,0,0
499.8998956,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.341702910675,-0.341702910674826,0,0,0,0,0,0
499.9013751,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.343180758652,-0.343180758651897,0,0,0,0,0,0
499.9941779,"C25H10O10P1","CHOP","ConHC",0.4,0.4,0.8158,0.2,54.6,10.5,0.42,499.435879934216,-0.435879934216359,25,10,10,0,0,1
500.0920869,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.533679608152,-0.53367960815234,0,0,0,0,0,0
500.1163387,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.557904328376,-0.557904328375741,0,0,0,0,0,0
500.1404284,"C34H19O2N3","CHON","ConHC",0.56,0.06,0.7667,-0.1765,65.33025,22,0.647058823529412,499.581967129602,-0.581967129601537,34,19,2,3,0,0
500.1750139,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.616514011123,-0.616514011123286,0,0,0,0,0,0
500.1758536,"C30H30O5P1","CHOP","Lignin",1,0.17,0.4906,-0.8333,84.04905,10.5,0.35,499.617352773507,-0.617352773506695,30,30,5,0,0,1
500.1770354,"C22H31O12N1","CHON","Lignin",1.41,0.55,0.0667,-0.1818,65.4813,-5,-0.227272727272727,499.618533253898,-0.618533253898306,22,31,12,1,0,0
500.1779893,"C18H34O12N2P1","CHONP","AminoSugar",1.89,0.67,-0.6111,-0.5,74.55,-11.5,-0.638888888888889,499.619486088765,-0.619486088765029,18,34,12,2,0,1
500.1792268,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.620722206961,-0.620722206961432,0,0,0,0,0,0
500.1980095,"C19H35O14N1","CHON","Carb",1.84,0.74,-0.4545,-0.2105,66.29925,-12,-0.631578947368421,499.639483934031,-0.639483934030864,19,35,14,1,0,0
500.2062636,"","","None",NA,NA,Inf,NA,NA,NA,NA,499.647728817429,-0.647728817429083,0,0,0,0,0,0
500.2070934,"C22H35O8N3S1","CHONS","Protein",1.59,0.36,-0.0714,-0.3636,70.6626,-5,-0.227272727272727,499.648557690867,-0.648557690866994,22,35,8,3,1,0
500.6374551,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.078438845148,-0.0784388451480709,0,0,0,0,0,0
500.6436457,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.084622532669,-0.0846225326687886,0,0,0,0,0,0
500.6445611,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.085536910525,-0.0855369105249792,0,0,0,0,0,0
500.6457016,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.086676137032,-0.086676137032498,0,0,0,0,0,0
500.6465914,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.087564943474,-0.0875649434738648,0,0,0,0,0,0
500.6478413,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.088813447824,-0.0888134478243501,0,0,0,0,0,0
500.7646065,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.205448266759,-0.205448266758935,0,0,0,0,0,0
500.7940692,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.234878068445,-0.234878068444914,0,0,0,0,0,0
500.8527206,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.293463977768,-0.293463977767658,0,0,0,0,0,0
500.8535748,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.29431722396,-0.29431722396032,0,0,0,0,0,0
500.8547533,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.295494408037,-0.295494408036745,0,0,0,0,0,0
500.8556834,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.296423469479,-0.296423469478725,0,0,0,0,0,0
500.8569981,"C12H6O14S4","CHOS","Other",0.5,1.17,-1,2.5,-10.95,-8,-0.666666666666667,500.297736701473,-0.297736701472957,12,6,14,0,4,0
500.8814342,"","","None",NA,NA,Inf,NA,NA,NA,NA,500.322145515905,-0.32214551590539,0,0,0,0,0,0
500.8907435,"C17H10O8S5","CHOS","ConHC",0.59,0.47,0.5,0.9412,33.4758,0,0,500.331444421058,-0.331444421057824,17,10,8,0,5,0
