"Mass","formula","HC","OC"
575.0014907,"C17H20O18S2",1.18,1.06
575.0026927,"C18H24O13S4",1.33,0.72
575.0207719,"C17H22O18P2",1.29,1.06
575.021564,"C26H12O14N2",0.46,0.54
575.0323645,"C25H20O12S2",0.8,0.48
575.0704665,"C26H26O9S1P2",1,0.35
575.0723869,"C22H26O14P2",1.18,0.64
575.1046916,"C26H24O15",0.92,0.58
575.1073645,"C23H28O15S1",1.22,0.65
575.1115501,"C20H32O15S2",1.6,0.75
575.1432461,"C37H24O3N2S1",0.65,0.08
575.1439148,"C24H32O14S1",1.33,0.58
575.1771906,"C28H32O13",1.14,0.46
575.1801466,"C25H36O13S1",1.44,0.52
575.1981892,"C25H36O15",1.44,0.6
575.2111083,"C33H36O7S1",1.09,0.21
575.2121313,"C34H40O2S3",1.18,0.06
575.2134817,"C29H36O12",1.24,0.41
575.2143851,"C30H40O7S2",1.33,0.23
575.2200579,"C23H44O12S2",1.91,0.52
575.2347921,"C26H40O14",1.54,0.54
575.2501057,"C30H40O11",1.33,0.37
575.2508376,"C31H44O6S2",1.42,0.19
576.0668161,"C21H23O16N1S1",1.1,0.76
576.1126036,"C33H23O7N1S1",0.7,0.21
576.1794228,"C21H39O13N1S2",1.86,0.62
576.2414512,"C25H43O8N3S2",1.72,0.32
576.2783546,"C26H47O7N3S2",1.81,0.27
576.2796637,"C38H42O3P1",1.11,0.08
576.9256008,"C23H5O12N3S1P1",0.22,0.52
576.9390169,"C22H10O15S2",0.45,0.68
576.9704551,"C24H22O1N2S7",0.92,0.04
576.9711777,"C18H14O16N2S2",0.78,0.89
576.9736781,"C21H26O1N2S8",1.24,0.05
576.9745118,"C18H13O19N1P1",0.72,1.06
576.9755936,"C23H14O14S2",0.61,0.61
576.9998298,"C17H22O16S3",1.29,0.94
577.0131078,"C26H26O3S6",1,0.12
577.0152552,"C20H20O16P2",1,0.8
577.0196179,"C34H10O10",0.29,0.29
577.0206892,"C34H10O10",0.29,0.29
577.0216364,"C22H14O17N2",0.64,0.77
577.0482766,"C25H22O12S2",0.88,0.48
577.0649672,"C38H14O3N2S1",0.37,0.08
577.0675469,"C34H14O8N2",0.41,0.24
577.0686768,"C21H22O19",1.05,0.9
577.0805781,"C21H26O13N2S2",1.24,0.62
577.0864062,"C22H26O16S1",1.18,0.73
577.090953,"C15H33O16N1S2P1",2.2,1.07
577.1046155,"C22H26O18",1.18,0.82
577.1229763,"C23H30O15S1",1.3,0.65
577.1927604,"C28H34O13",1.21,0.46
577.193648,"C29H38O8S2",1.31,0.28
577.2141015,"C25H38O15",1.52,0.6
577.2293718,"C29H38O12",1.31,0.41
577.2501961,"C26H42O14",1.62,0.54
577.2655202,"C30H42O11",1.4,0.37
577.2684768,"C27H46O11S1",1.7,0.41
577.3018036,"C31H46O10",1.48,0.32
577.9244876,"C23H5O12N3S2",0.22,0.52
577.9300706,"C16H9O17N3S2",0.56,1.06
578.1702118,"C27H33O11N1S1",1.22,0.41
578.174333,"C28H36O9S1P1",1.29,0.32
578.2933312,"C25H45O12N3",1.8,0.48
579.0636943,"C25H24O12S2",0.96,0.48
579.0772407,"C20H24O16N2S1",1.2,0.8
579.0779103,"C28H20O14",0.71,0.5
579.1381974,"C36H24O4N2S1",0.67,0.11
579.2087685,"C28H36O13",1.29,0.46
579.2094096,"C29H40O8S2",1.38,0.28
579.2110076,"C38H32O2N2S1",0.84,0.05
579.2448645,"C29H40O12",1.38,0.41
579.2457854,"C30H44O7S2",1.47,0.23
579.2489713,"C27H48O7S3",1.78,0.26
579.2655215,"C26H44O14",1.69,0.54
579.8739403,"C15H7O14N3S4",0.47,0.93
580.3420556,"C30H51O6N3S1",1.7,0.2
580.8765633,"C19H5O15N1S2P1",0.26,0.79
581.0376044,"C18H18O20N2",1,1.11
581.0386022,"C31H20O6S1P2",0.65,0.19
581.045776,"C20H22O18S1",1.1,0.9
581.0558766,"C25H30O2N2S6",1.2,0.08
581.0808349,"C34H18O6N2S1",0.53,0.18
581.0823858,"C17H29O17N1S1P1",1.71,1
581.0966631,"C25H26O14S1",1.04,0.56
581.1051558,"C27H22O13N2",0.81,0.48
581.1266089,"C24H26O15N2",1.08,0.62
581.1330678,"C26H30O13S1",1.15,0.5
581.1353423,"C35H22O7N2",0.63,0.2
581.1362383,"C22H30O18",1.36,0.82
581.1516132,"C26H30O15",1.15,0.58
581.18784,"C27H34O14",1.26,0.52
581.2243277,"C28H38O13",1.36,0.46
581.2604321,"C29H42O12",1.45,0.41
581.2973905,"C26H49O11N1P1",1.88,0.42
581.2983359,"C27H53O6N1S2P1",1.96,0.22
581.8685665,"C18H5O12N3S4",0.28,0.67
582.1926806,"C20H40O17P1",2,0.85
582.9055753,"C18H4O19N2S1",0.22,1.06
582.9065704,"C19H8O14N2S3",0.42,0.74
582.9080661,"C21H16O4N2S7",0.76,0.19
583.0755685,"C37H16O4N2S1",0.43,0.11
583.085008,"C22H23O14N3P1",1.05,0.64
583.0968634,"C34H20O6N2S1",0.59,0.18
583.1096085,"C28H24O14",0.86,0.5
583.1124028,"C25H28O14S1",1.12,0.56
583.1134204,"C25H30O12P2",1.2,0.48
583.1150014,"C21H28O19",1.33,0.9
583.1184975,"C18H32O19S1",1.78,1.06
583.1192184,"C31H26O6N2P2",0.84,0.19
583.1303422,"C25H28O16",1.12,0.64
583.1322314,"C26H34O9S1P2",1.31,0.35
583.1487877,"C26H32O13S1",1.23,0.5
583.1498882,"C26H34O11P2",1.31,0.42
583.1672574,"C26H32O15",1.23,0.58
583.203409,"C27H36O14",1.33,0.52
583.224323,"C24H40O16",1.67,0.67
583.239843,"C28H40O13",1.43,0.46
583.2711121,"C37H44O2S2",1.19,0.05
583.9237303,"C23H7O14N1S2",0.3,0.61
583.9262901,"C19H7O19N1S1",0.37,1
584.0896996,"C23H23O17N1",1,0.74
584.1248683,"C37H19O5N3",0.51,0.14
584.2270659,"C34H38O3N2S1P1",1.12,0.09
584.8505905,"C18H6O11N2S5",0.33,0.61
584.9022016,"C22H8O10N2S2P2",0.36,0.45
584.9037448,"C18H6O17N2S2",0.33,0.94
584.9861774,"C18H18O18S2",1,1
585.055293,"C15H26O18N2S2",1.73,1.2
585.1135286,"C42H18O4",0.43,0.1
585.1167834,"C18H34O17S2",1.89,0.94
585.1173687,"C19H38O12S4",2,0.63
585.1293574,"C26H34O9S3",1.31,0.35
585.1346119,"C19H38O14S3",2,0.74
585.1364173,"C27H26O13N2",0.96,0.48
585.1638732,"C18H38O15N2S2",2.11,0.83
585.1646705,"C26H34O13S1",1.31,0.5
585.1816069,"C39H26O4N2",0.67,0.1
585.1849331,"C36H30O4N2S1",0.83,0.11
585.2191339,"C27H38O14",1.41,0.52
585.2345248,"C31H38O11",1.23,0.35
585.2399873,"C24H42O16",1.75,0.67
585.2411937,"C25H46O11S2",1.84,0.44
585.255733,"C28H42O13",1.5,0.46
585.2585683,"C25H46O13S1",1.84,0.52
585.2703856,"C32H42O10",1.31,0.31
585.2717058,"C33H46O5S2",1.39,0.15
585.2744763,"C25H49O10N1S1P1",1.96,0.4
585.3076081,"C29H49O9N1P1",1.69,0.31
585.3290642,"C31H54O6S2",1.74,0.19
585.330931,"C27H54O11S1",2,0.41
585.3478922,"C31H56O6P2",1.81,0.19
585.8494738,"C22H5O9N1S5",0.23,0.41
585.9468786,"C25H5O13N3S1",0.2,0.52
585.9704538,"C18H9O20N3",0.5,1.11
586.0872052,"C23H25O15N1S1",1.09,0.65
586.1411277,"C24H29O16N1",1.21,0.67
586.9557922,"C27H8O14S1",0.3,0.52
587.052089,"C22H20O19",0.91,0.86
587.0722127,"C23H26O14P2",1.13,0.61
587.1065738,"C37H20O4N2S1",0.54,0.11
587.1410706,"C28H28O14",1,0.5
587.145441,"C34H24O8N2",0.71,0.24
587.1986425,"C26H36O15",1.38,0.58
587.213985,"C30H36O12",1.2,0.4
587.234231,"C27H40O14",1.48,0.52
587.234831,"C27H40O14",1.48,0.52
587.2358651,"C28H44O9S2",1.57,0.32
587.2503389,"C31H40O11",1.29,0.35
587.270797,"C28H44O13",1.57,0.46
587.2855522,"C24H48O12N2S1",2,0.5
587.3105724,"C26H52O12S1",2,0.46
588.123305,"C26H39O2N1S6",1.5,0.08
588.9001119,"C26H6O11S3",0.23,0.42
588.9021738,"C22H6O16S2",0.27,0.73
588.9524221,"C18H10O19N2S1",0.56,1.06
588.9575881,"C24H14O12S3",0.58,0.5
589.0083266,"C28H14O13S1",0.5,0.46
589.0877326,"C23H28O14P2",1.22,0.61
589.1230519,"C24H30O15S1",1.25,0.62
589.229191,"C30H38O12",1.27,0.4
589.230595,"C27H45O7N1S2P1",1.67,0.26
589.2654941,"C31H42O11",1.35,0.35
589.2672409,"C33H50O1S4",1.52,0.03
589.3742043,"C34H54O8",1.59,0.24
589.3755907,"C35H58O3S2",1.66,0.09
589.3775072,"C31H58O8S1",1.87,0.26
589.3782226,"C31H58O8S1",1.87,0.26
589.944586,"C20H5O19N3",0.25,0.95
589.9991759,"C22H13O15N3S1",0.59,0.68
590.0827316,"C26H24O14P1",0.92,0.54
590.0837889,"C31H17O10N3",0.55,0.32
590.1633435,"C27H33O8N3S2",1.22,0.3
590.2571869,"C26H45O8N3S2",1.73,0.31
590.824258,"C16H4O13N2S5",0.25,0.81
590.825179,"C17H8O8N2S7",0.47,0.47
591.0368135,"C15H28O18S3",1.87,1.2
591.0377018,"C23H16O17N2",0.7,0.74
591.0396035,"C28H19O10N1S1P1",0.68,0.36
591.0418166,"C28H16O15",0.57,0.54
591.0809939,"C39H16O3N2S1",0.41,0.08
591.1018502,"C36H20O5N2S1",0.56,0.14
591.1035402,"C23H30O14P2",1.3,0.61
591.1070875,"C22H40O6S6",1.82,0.27
591.1202904,"C23H28O18",1.22,0.78
591.1387128,"C24H32O15S1",1.33,0.62
591.1398844,"C24H34O13P2",1.42,0.54
591.1771339,"C34H28O8N2",0.82,0.24
591.1785414,"C22H40O14S2",1.82,0.64
591.1818271,"C31H34O6N2P2",1.1,0.19
591.1844248,"C36H32O6S1",0.89,0.17
591.2086323,"C29H36O13",1.24,0.45
591.2299352,"C26H40O15",1.54,0.58
591.2450048,"C30H40O12",1.33,0.4
591.2926363,"C30H44O10N2",1.47,0.33
591.2964691,"C31H47O8N1P1",1.52,0.26
591.3725105,"C34H56O6S1",1.65,0.18
591.3736632,"C35H60O1S3",1.71,0.03
591.9400758,"C24H7O12N3S2",0.29,0.5
591.9456455,"C17H11O17N3S2",0.65,1
592.08272,"C18H27O19N1S1",1.5,1.06
592.1748434,"C25H38O12S1P1",1.52,0.48
592.2726197,"C25H43O13N3",1.72,0.52
592.8066529,"C12H6O14N2S6",0.5,1.17
593.0835679,"C31H18O11N2",0.58,0.35
593.084225,"C23H32O10S2P2",1.39,0.43
593.2242043,"C29H38O13",1.31,0.45
593.2631391,"C27H46O12S1",1.7,0.44
593.2917052,"C39H46O1S2",1.18,0.03
594.041146,"C24H20O16P1",0.83,0.67
594.1372231,"C29H29O7N3S2",1,0.24
594.140568,"C33H25O10N1",0.76,0.3
594.2345773,"C32H37O10N1",1.16,0.31
594.8192578,"C15H4O14N2S5",0.27,0.93
594.8431358,"C16H4O19S3",0.25,1.19
594.877553,"C21H8O13S4",0.38,0.62
595.0251188,"C20H20O19S1",1,0.95
595.0563795,"C28H22O11P2",0.79,0.39
595.0595136,"C26H28O8S4",1.08,0.31
595.0604052,"C30H19O7N3S1P1",0.63,0.23
595.0618718,"C17H27O18N1S1P1",1.59,1.06
595.0734543,"C24H23O15N1P1",0.96,0.62
595.0971753,"C22H28O17S1",1.27,0.77
595.1207886,"C28H24O13N2",0.86,0.46
595.133434,"C36H24O5N2S1",0.67,0.14
595.1489759,"C27H32O13S1",1.19,0.48
595.1676063,"C23H35O15N1P1",1.52,0.65
595.2038665,"C24H39O14N1P1",1.62,0.58
595.2062785,"C25H40O14S1",1.6,0.56
595.2399756,"C29H40O13",1.38,0.45
595.2793906,"C27H48O12S1",1.78,0.44
595.3130479,"C27H51O11N1P1",1.89,0.41
595.342463,"C39H48O5",1.23,0.13
596.3173401,"C37H46O3N2P1",1.24,0.08
596.3372787,"C30H51O7N3S1",1.7,0.23
596.338243,"C38H47O5N1",1.24,0.13
596.9362861,"C23H6O16N2S1",0.26,0.7
596.9750819,"C20H10O20N2",0.5,1
596.997179,"C18H18O17N2S2",1,0.94
597.0006753,"C22H14O20",0.64,0.91
597.0565108,"C25H26O11S3",1.04,0.44
597.0574722,"C33H14O10N2",0.42,0.3
597.0997012,"C27H22O14N2",0.81,0.52
597.1006515,"C23H25O14N3P1",1.09,0.61
597.1344697,"C19H34O19S1",1.79,1
597.2192498,"C28H38O14",1.36,0.5
597.2553713,"C29H42O13",1.45,0.45
597.8849746,"C23H5O13N1S3",0.22,0.57
598.1404664,"C38H21O5N3",0.55,0.13
598.3270878,"C28H57O6N1S3",2.04,0.21
598.8185268,"C19H4O13S5",0.21,0.68
598.8208437,"C15H4O18S4",0.27,1.2
598.8539868,"C19H4O17S3",0.21,0.89
598.8663397,"C19H8O11N2S5",0.42,0.58
598.9952224,"C25H12O18",0.48,0.72
599.095604,"C18H32O18S2",1.78,1
599.0963911,"C19H36O13S4",1.89,0.68
599.1079044,"C25H28O15S1",1.12,0.6
599.1321932,"C19H36O17S2",1.89,0.89
599.1331537,"C20H40O12S4",2,0.6
599.146765,"C22H32O19",1.45,0.86
599.2137061,"C31H36O12",1.16,0.39
599.2280552,"C27H40O11N2S1",1.48,0.41
599.2348212,"C28H40O14",1.43,0.5
599.2709592,"C29H44O13",1.52,0.45
599.2866572,"C33H44O10",1.33,0.3
599.3231672,"C30H51O9N1P1",1.7,0.3
599.3472748,"C28H56O11S1",2,0.39
599.3628786,"C33H60O3S3",1.82,0.09
599.8742716,"C13H15O14N1S6",1.15,1.08
599.8751508,"C14H19O9N1S8",1.36,0.64
599.9625753,"C26H7O13N3S1",0.27,0.5
600.1196714,"C37H19O6N3",0.51,0.16
600.1203553,"C37H19O6N3",0.51,0.16
600.975183,"C25H14O14S2",0.56,0.56
600.9920987,"C17H18O18N2S2",1.06,1.06
601.0263806,"C25H17O15N1P1",0.68,0.6
601.0331454,"C23H22O15S2",0.96,0.65
601.0351387,"C19H22O20S1",1.16,1.05
601.0366054,"C19H24O18P2",1.26,0.95
601.0393349,"C17H30O15S4",1.76,0.88
601.1601555,"C26H34O14S1",1.31,0.54
601.1948872,"C31H40O6S1P2",1.29,0.19
601.229542,"C31H38O12",1.23,0.39
601.2658161,"C32H42O11",1.31,0.34
601.3020807,"C33H46O10",1.39,0.3
601.3235012,"C26H53O12N1P1",2.04,0.46
601.3263406,"C27H54O12S1",2,0.44
601.3287676,"C36H46O6N2",1.28,0.17
601.8084021,"C14H9O8N3S8",0.64,0.57
601.9654056,"C18H9O21N3",0.5,1.17
601.9667026,"C19H13O16N3S2",0.68,0.84
602.020587,"C20H17O17N3S1",0.85,0.85
602.1160264,"C28H29O10N1S2",1.04,0.36
602.2216605,"C34H37O7N1S1",1.09,0.21
602.2284977,"C31H40O10P1",1.29,0.32
602.8976556,"C19H12O11N2S5",0.63,0.58
603.0112702,"C21H16O21",0.76,1
603.0246348,"C25H19O13N1S1P1",0.76,0.52
603.1022037,"C24H28O16S1",1.17,0.67
603.140637,"C34H24O9N2",0.71,0.26
603.245193,"C31H40O12",1.29,0.39
603.2814892,"C32H44O11",1.38,0.34
603.3054138,"C26H52O13S1",2,0.5
603.3208808,"C30H52O10S1",1.73,0.33
603.9054172,"C13H19O14N1S6",1.46,1.08
603.9070151,"C21H7O13N3S3",0.33,0.62
603.9600168,"C21H7O19N3",0.33,0.9
603.9789339,"C22H11O16N3S1",0.5,0.73
603.979696,"C30H7O14N1",0.23,0.47
604.0986378,"C27H26O14P1",0.96,0.52
604.1586942,"C32H35O1N3S4",1.09,0.03
604.9236248,"C20H5O18N3P1",0.25,0.9
604.9848071,"C27H10O17",0.37,0.63
605.0814416,"C36H18O6N2S1",0.5,0.17
605.0834299,"C23H28O15P2",1.22,0.65
605.1881334,"C29H34O14",1.17,0.48
605.2246809,"C26H41O13N1P1",1.58,0.5
605.2607325,"C31H42O12",1.35,0.39
605.8959741,"C18H9O17N1S3",0.5,0.94
605.903751,"C20H5O16N3S2",0.25,0.8
605.9856676,"C19H13O22N1",0.68,1.16
606.8846384,"C16H16O13S6",1,0.81
607.007224,"C21H20O17S2",0.95,0.81
607.0970671,"C23H28O17S1",1.22,0.74
607.1339353,"C24H32O16S1",1.33,0.67
607.1706831,"C25H36O15S1",1.44,0.6
607.171521,"C25H38O13P2",1.52,0.52
607.2040989,"C30H40O9S2",1.33,0.3
607.2048141,"C30H42O7S1P2",1.4,0.23
607.240142,"C30H40O13",1.33,0.43
607.2623678,"C24H51O10N1S2P1",2.12,0.42
607.2767671,"C27H47O12N1P1",1.74,0.44
607.3179635,"C38H44O5N2",1.16,0.13
607.3319697,"C33H54O6P2",1.64,0.18
607.9053957,"C17H11O14N3S4",0.65,0.82
608.0565844,"C21H23O18N1S1",1.1,0.86
608.0575357,"C25H22O16P1",0.88,0.64
608.1532399,"C30H31O7N3S2",1.03,0.23
608.1560465,"C34H27O10N1",0.79,0.29
608.1588887,"C23H35O12N3S2",1.52,0.52
608.9038994,"C20H6O17N2S2",0.3,0.85
608.9603731,"C24H22O3N2S7",0.92,0.12
609.0040672,"C20H18O20S1",0.9,1
609.1284215,"C27H30O14S1",1.11,0.52
609.160696,"C23H34O15N2S1",1.48,0.65
609.1705719,"C21H38O18S1",1.81,0.86
609.2194116,"C29H38O14",1.31,0.48
609.2405337,"C26H42O16",1.62,0.62
609.2559776,"C26H45O13N1P1",1.73,0.5
609.2917797,"C31H46O12",1.48,0.39
609.8635079,"C19H5O13N3S4",0.26,0.68
609.8694016,"C20H5O16N1S3",0.25,0.8
610.1525731,"C25H29O15N3",1.16,0.6
610.93346,"C19H7O19N3P1",0.37,1
610.9430393,"C21H8O22",0.38,1.05
610.9448273,"C22H12O17S2",0.55,0.77
610.954993,"C20H8O21N2",0.4,1.05
610.9556123,"C21H12O16N2S2",0.57,0.76
610.990994,"C21H12O20N2",0.57,0.95
611.0940998,"C31H20O12N2",0.65,0.39
611.0947824,"C31H20O12N2",0.65,0.39
611.0955171,"C19H32O18S2",1.68,0.95
611.0963746,"C20H36O13S4",1.8,0.65
611.0975524,"C28H24O12N2S1",0.86,0.43
611.1007289,"C24H24O17N2",1,0.71
611.1156629,"C28H24O14N2",0.86,0.5
611.1802676,"C28H36O13S1",1.29,0.46
611.2350443,"C29H40O14",1.38,0.48
611.27284,"C31H50O6S1P2",1.61,0.19
611.3116674,"C28H54O10P2",1.93,0.36
611.3389912,"C40H52O1S2",1.3,0.03
611.8611849,"C19H7O11N3S5",0.37,0.58
612.1424429,"C18H34O19N2P1",1.89,1.06
612.3299175,"C34H51O3N3S2",1.5,0.09
612.3331766,"C38H47O6N1",1.24,0.16
612.3374068,"C39H50O4P1",1.28,0.1
612.8516525,"C20H6O15S4",0.3,0.75
612.8694294,"C20H6O17S3",0.3,0.85
612.8992542,"C23H5O16N1S1P1",0.22,0.7
612.9526958,"C20H10O19N2S1",0.5,0.95
612.9638275,"C18H16O20P2",0.89,1.11
613.1605811,"C28H38O9S3",1.36,0.32
613.250451,"C29H42O14",1.45,0.48
613.2632289,"C30H50O3N2S4",1.67,0.1
613.9693306,"C24H9O19N1",0.38,0.79
614.8670601,"C19H4O20S2",0.21,1.05
614.9797447,"C27H8O16N2",0.3,0.59
615.0499456,"C33H16O9N2S1",0.48,0.27
615.1027712,"C25H28O16S1",1.12,0.64
615.1387255,"C26H32O15S1",1.23,0.58
615.2301277,"C24H43O15N1P1",1.79,0.62
615.2450881,"C32H40O12",1.25,0.38
615.2457407,"C33H44O7S2",1.33,0.21
615.2821881,"C34H48O6S2",1.41,0.18
615.2830092,"C35H52O1S4",1.49,0.03
615.3420536,"C28H56O12S1",2,0.43
616.3004754,"C39H43O2N3S1",1.1,0.05
616.8757214,"C17H4O20N2P2",0.24,1.18
616.8771847,"C20H14O7N2S7",0.7,0.35
616.9134322,"C20H14O11N2S5",0.7,0.55
617.0067599,"C26H18O14S2",0.69,0.54
617.0089396,"C22H18O19S1",0.82,0.86
617.0403008,"C26H21O13N1S1P1",0.81,0.5
617.0508614,"C29H18O12N2S1",0.62,0.41
617.1179239,"C38H22O5N2S1",0.58,0.13
617.1578011,"C23H38O15S2",1.65,0.65
617.1605867,"C19H38O20S1",2,1.05
617.2245481,"C31H38O13",1.23,0.42
617.2405251,"C36H42O5S2",1.17,0.14
617.2453645,"C28H42O15",1.5,0.54
617.2607466,"C32H42O12",1.31,0.38
617.2616157,"C33H46O7S2",1.39,0.21
617.2810026,"C29H46O14",1.59,0.48
617.297342,"C33H46O11",1.39,0.33
617.4067948,"C37H62O3S2",1.68,0.08
617.4074793,"C33H65O3N1S2P1",1.97,0.09
617.7767449,"C11H9O13N1S8",0.82,1.18
617.9479112,"C27H8O16P1",0.3,0.59
618.0579089,"C27H27O8N1S2P2",1,0.3
618.1106652,"C23H28O16N2P1",1.22,0.7
618.1619714,"C32H29O12N1",0.91,0.38
618.1626267,"C33H33O7N1S2",1,0.21
618.8546712,"C17H4O18N2S3",0.24,1.06
618.8558498,"C18H8O13N2S5",0.44,0.72
618.9108858,"C26H6O15P2",0.23,0.58
618.9201548,"C17H16O17S4",0.94,1
618.9395009,"C21H7O18N3P1",0.33,0.86
618.9832239,"C29H16O10S3",0.55,0.34
619.0463964,"C19H24O21S1",1.26,1.11
619.0969193,"C37H20O6N2S1",0.54,0.16
619.1337947,"C25H32O16S1",1.28,0.64
619.2037573,"C30H36O14",1.2,0.47
619.246776,"C25H48O13S2",1.92,0.52
619.2764865,"C32H44O12",1.38,0.38
620.0936813,"C27H26O15P1",0.96,0.56
620.095717,"C20H31O17N1S2",1.55,0.85
620.1689206,"C22H39O15N1S2",1.77,0.68
620.3710177,"C37H55O1N3S2",1.49,0.03
620.8504372,"C20H4O14N2S2P2",0.2,0.7
620.9299822,"C24H14O12S4",0.58,0.5
620.9310396,"C19H10O22S1",0.53,1.16
620.9364856,"C25H6O16N2S1",0.24,0.64
621.0220834,"C21H18O22",0.86,1.05
621.0231156,"C22H22O17S2",1,0.77
621.0851023,"C26H26O12N2S2",1,0.46
621.0868797,"C34H24O8P2",0.71,0.24
621.0884515,"C30H22O15",0.73,0.5
621.1109718,"C28H30O12S2",1.07,0.43
621.1147663,"C33H22O11N2",0.67,0.33
621.1499218,"C25H34O16S1",1.36,0.64
621.2561033,"C27H45O13N1P1",1.67,0.48
621.3601661,"C29H54O12N2",1.86,0.41
621.3676159,"C31H58O10S1",1.87,0.32
621.8663164,"C20H4O16N2S2P1",0.2,0.8
621.9454367,"C19H13O19N1S2",0.68,1
621.9682658,"C25H9O15N3S1",0.36,0.6
621.9707297,"C21H9O20N3",0.43,0.95
622.0791548,"C30H29O2N3S5",0.97,0.07
622.0924534,"C25H37O5N1S6",1.48,0.2
622.168745,"C31H33O7N3S2",1.06,0.23
622.171727,"C35H29O10N1",0.83,0.29
622.174491,"C24H37O12N3S2",1.54,0.5
622.3584124,"C41H52O3P1",1.27,0.07
623.021147,"C23H28O10S5",1.22,0.43
623.044608,"C16H32O17S4",2,1.06
623.0560657,"C22H24O19S1",1.09,0.86
623.0570212,"C22H26O17P2",1.18,0.77
623.0577576,"C31H16O13N2",0.52,0.42
623.0585583,"C23H30O12S2P2",1.3,0.52
623.0900747,"C27H28O13S2",1.04,0.48
623.0912856,"C29H36O3S6",1.24,0.1
623.1278862,"C37H24O6N2S1",0.65,0.16
623.1465585,"C24H32O19",1.33,0.79
623.147665,"C25H36O14S2",1.44,0.56
623.1483975,"C25H38O12S1P2",1.52,0.48
623.1490662,"C34H28O8N2S1",0.82,0.24
623.2352333,"C26H43O14N1P1",1.65,0.54
623.2715993,"C27H47O13N1P1",1.74,0.48
623.8852329,"C21H7O16N1S3",0.33,0.76
624.1685972,"C26H31O15N3",1.19,0.58
624.9490467,"C20H9O19N3P1",0.45,0.95
624.9813336,"C20H18O19S2",0.9,0.95
624.9821801,"C21H22O14S4",1.05,0.67
625.0066188,"C22H14O20N2",0.64,0.91
625.3236094,"C33H54O7S2",1.64,0.21
625.3245448,"C29H57O7N1S2P1",1.97,0.24
625.84292,"C15H5O17N3S4",0.33,1.13
626.9786499,"C20H20O17S3",1,0.85
627.0616115,"C20H24O19N2S1",1.2,0.95
627.0641385,"C29H24O12S2",0.83,0.41
627.0662509,"C25H24O17S1",0.96,0.68
627.281141,"C34H44O11",1.29,0.32
627.3038144,"C28H55O8N1S2P1",1.96,0.29
628.2031477,"C44H27O2N3",0.61,0.05
628.7996914,"C13H10O15S7",0.77,1.15
628.9399495,"C18H14O21S2",0.78,1.17
628.9413784,"C20H22O11S6",1.1,0.55
629.0134714,"C21H26O14S4",1.24,0.67
629.0634346,"C25H26O15S2",1.04,0.6
629.1513553,"C30H30O15",1,0.5
629.2085105,"C28H38O16",1.36,0.57
629.209416,"C24H41O16N1P1",1.71,0.67
629.2613626,"C34H46O7S2",1.35,0.21
629.2967012,"C34H46O11",1.35,0.32
629.3580827,"C29H58O12S1",2,0.41
629.9264983,"C28H9O11N1S3",0.32,0.39
630.1470106,"C30H33O10N1S2",1.1,0.33
630.8153543,"C13H12O15S7",0.92,1.15
630.8610537,"C19H4O21S2",0.21,1.11
630.8927893,"C21H16O7N2S7",0.76,0.33
630.9270219,"C19H8O21N2S1",0.42,1.11
631.0226195,"C27H20O14S2",0.74,0.52
631.0560582,"C27H23O13N1S1P1",0.85,0.48
631.1347194,"C26H34O14P2",1.31,0.54
631.2764104,"C33H44O12",1.33,0.36
631.4254315,"C34H64O8S1",1.88,0.24
631.817326,"C14H7O14N3S6",0.5,1
631.9084703,"C23H7O17N1S2",0.3,0.74
631.9196443,"C22H7O16N3S2",0.32,0.73
631.9206435,"C26H6O14N2S1P1",0.23,0.54
631.9412729,"C27H7O16N1S1",0.26,0.59
631.9421378,"C28H11O11N1S3",0.39,0.39
632.0863799,"C23H27O14N3S2",1.17,0.61
632.2127373,"C26H39O13N3S1",1.5,0.5
632.87008,"C18H6O18N2S3",0.33,1
632.9265426,"C27H8O15P2",0.3,0.56
632.9321377,"C20H12O20P2",0.6,1
632.9357061,"C18H18O17S4",1,0.94
632.9856003,"C21H14O23",0.67,1.1
633.2420867,"C29H48O9S1P2",1.66,0.31
633.2563099,"C33H46O8S2",1.39,0.24
633.4006702,"C36H58O9",1.61,0.25
633.4024507,"C33H65O4N1S2P1",1.97,0.12
633.4056575,"C33H64O7P2",1.94,0.21
633.9381142,"C22H8O19N2P1",0.36,0.86
634.2861014,"C45H37O1N3",0.82,0.02
634.2873044,"C28H48O12N2P1",1.71,0.43
634.8243969,"C15H8O18S5",0.53,1.2
634.8665459,"C21H6O14N2S2P2",0.29,0.67
634.8685176,"C18H8O16N2S4",0.44,0.89
634.9341149,"C21H7O19N3P1",0.33,0.9
635.0231646,"C19H24O20S2",1.26,1.05
635.0249565,"C28H16O14N2S1",0.57,0.5
635.0275716,"C24H16O19N2",0.67,0.79
635.0283982,"C25H20O14N2S2",0.8,0.56
635.0388299,"C23H24O17S2",1.04,0.74
635.0777681,"C21H32O16S3",1.52,0.76
635.0895451,"C27H24O18",0.89,0.67
635.2353212,"C32H44O9S2",1.38,0.28
635.2717583,"C28H47O13N1P1",1.68,0.46
635.3995025,"C37H64O2S3",1.73,0.05
635.4008254,"C45H52O1N2",1.16,0.02
635.8958673,"C14H23O11N1S8",1.64,0.79
635.8972424,"C25H6O13N2S2P1",0.24,0.52
636.829823,"C16H4O18N2S2P2",0.25,1.12
636.9722055,"C31H10O14S1",0.32,0.45
